SAMPLE_ID,Drone,Day,Mo,Year,City_original,State,Country,Location-new,Geocluster,Latitude,Longitude,Collector,Varroa,Other_obs,Weather,Beekeeper
7211_A,,20,2,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM-BHTG,NA,CON POLEN SIN MIEL SIN ZANGANOS. PESO:650GR. INCLUDING 250GR. TARE,MEDIO NUBLANDO,TRAPLINE
7211_B,,20,2,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM-BHTG,NA,CON POLEN SIN MIEL SIN ZANGANOS. PESO:650GR. INCLUDING 250GR. TARE,MEDIO NUBLANDO,TRAPLINE
7212,,20,2,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM-BHTG,NA,NOTA:EL ENJAMBRE TUE DE MASINDO PEQENO. PESO:450GR. INCLUDING 250GR. TARE SIN ZANGANOS Y MIEL Y POLEN,MEDIO NUBLADO,TRAPLINE
7213,,20,2,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM-BHTG,NA,SIN ZANGANOS Y MIEL Y POLEN PESO:950GR. INCLUDING 250GR. TARE,MEDIO NUBLADO,TRAPLINE
7214,,20,2,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM-BHTG,NA,SIN ZANGANOS Y MIEL Y POLEN. PESO:1.250KG. INCLUDING 250GR. TARE. TIENE CRIA DE CAL.,NUBLADO,TRAPLINE
7215,,20,2,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM-BHT,NA,NO HAY ZANGANOS. SIN POLEN Y MIEL Y ZANGANOS. MUY DEFENSIVO. PESO:2KG. INCLUDING 250 GR. TARE. PANALES CAIDOS REPOSICION D.,NA,TRAPLINE
7217,,20,2,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM-BHT,NA,NO HAY ZANGANOS. CELDA DE ZANGANO SIN MIEL Y POLEN. ENJAMBRE DEFENSIVO PESO:3KG. INCLUDING 250GR. TARE,MEDIO NUBLADO,TRAPLINE
7226,,25,2,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM ET AL.,NA,POCO MIEL Y POLEN. ENJAMBRE PEQUEINO 800GR. INCLUDES 250GR.TARE,MEDIO-SOLEADO,TRAPLINE
7227,,25,2,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM ET AL.,NA,CON POLEN-MIEL 750GR.INCLUDES 250GR.TARE ENJAMBRE PEQUINO TRAMPAS SEDREADAS(REPOSICION),MEDIO-SOLEADO,TRAPLINE
7228,,25,2,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM ET AL.,NA,ENJAMBRE PEQUEINO 800GR.-INCLUDES 250GR.TARE SIN MIEL-POLEN,MEDIO-SOLEADO,TRAPLINE
7241,,26,3,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,NO HAY ZANGANOS. MUCHO MIEL Y POLEN. PESO:2.100KG. INCLUDING 250GR. TARE,MEDIO NUBLADO,TRAPLINE
7242,,26,3,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,HAY ZANGANOS. NO TIEME MIEL SI POLEN. PESO:1.650KG. INCLUDING 250GR. TARE,NUBLANO,TRAPLINE
7293_A,,1,10,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,PESO:1.35 KG. NO HAY ZANGANOS. TIENE MIEL Y POLEN.,DESPEJADO,MEXICAN TRANSECT
7293_B,,1,10,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,PESO:1.35 KG. NO HAY ZANGANOS. TIENE MIEL Y POLEN.,DESPEJADO,MEXICAN TRANSECT
7294,,22,10,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,PESO:2.25 KG. PRESENCIO DE ZANGANOS. POCO MIEL Y POLEN.,MEDIO NUBLADO,MEXICAN TRANSECT
7295,,22,10,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,PESO:1.7 KG. NO HAY ZANGANOS. MUCHO MIEL Y POLEN.,MEDIO NUBLADO,MEXICAN TRANSECT
7296,,22,10,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,PESO:1.5 KG. PRESENCIO DE ZANGANOS. THIENE MIEL Y POCO POLEN.,MEDIO NUBLADO,MEXICAN TRANSECT
7297_A,,22,10,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,PESO:1 KG. NO HAY ZANGANOS. POCO MIEL Y POLEN.,MEDIO NUBLADO,MEXICAN TRANSECT
7297_B,,22,10,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,PESO:1 KG. NO HAY ZANGANOS. POCO MIEL Y POLEN.,MEDIO NUBLADO,MEXICAN TRANSECT
7298,,20,10,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,PESO:1.2 KG. NO HAY ZANGANOS. TIENE MIEL Y POCO POLEN.,NUBLADO,MEXICAN TRANSECT
7299,,20,10,1992,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,PESO:1.05 KG. NO HAY ZANGANOS. TIENE MIEL Y POLEN.,NUBLADO,MEXICAN TRANSECT
7315,,19,1,1993,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,PESO:1.2 KG. NO HAY ZANGANOS. TIENE MIEL Y POLEN.,MEDIO NUBLADO,MEXICAN TRANSECT
7316,,19,1,1993,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,PESO:2.05 KG. NO HAY ZANGANOS. MUCHO MIEL Y POLEN.,MEDIO NUBLADO,MEXICAN TRANSECT
7317,,19,1,1993,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,PESO:1.05 KG. NO HAY ZANGANOS. TIENE POCO MIEL Y MUCHO POLEN.,MEDIO NUBLADO,MEXICAN TRANSECT
7318,,19,1,1993,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,PESO:1.7 KG. NO HAY ZANGANOS. MUCHO MIEL Y POLEN.,MEDIO NUBLADO,MEXICAN TRANSECT
7321,,19,1,1993,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,PESO:0.95 KG. NO HAY ZANGANOS. NO TIENE MIEL TIENE POLEN.,MEDIO NUBLADO,MEXICAN TRANSECT
7322,,19,1,1993,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,PESO:0.95 KG. NO HAY ZANGANOS. TIENE POLEN.,MEDIO NUBLADO,MEXICAN TRANSECT
7323,,19,1,1993,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,PESO:1.2 KG.NO HAY ZANGANOS. POCO MIEL Y POLEN.,MEDIO NUBLADO,MEXICAN TRANSECT
7324_A,,19,1,1993,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,PESO:1.15 KG. ALY ZANGANOS. POCO MIEL.,MEDIO NUBLADO,MEXICAN TRANSECT
7324_B,,19,1,1993,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,PESO:1.15 KG. ALY ZANGANOS. POCO MIEL.,MEDIO NUBLADO,MEXICAN TRANSECT
7327,,9,3,1993,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,NA,NA,PESO:.750 KG. MIEL Y POLEN. NO HAY ZANGANOS.,DESPEJADO CON VIENTO,MEXICAN TRANSECT
7328,,9,3,1993,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,NA,NA,PESO 750KG POCO MIEL POLLEN,DESPEJADO CON VIENTO,MEXICAN TRANSECT
7329,,9,3,1993,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,NA,NA,NO HAY ZANGANOS. PESO 800KG. POCO MIEL Y POLLEN.,DESPEJADO CON VIENTO,MEXICAN TRANSECT
7330,,3,3,1993,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,NA,NA,PESO 1.650KG POCO MIEL Y POLLEN. MUESTRA EN HIELO.,DESPEJADO CON VIENTO,MEXICAN TRANSECT
7331,,3,3,1993,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,NA,NA,NO HAY ZANGANOS.PESO 800 KG.,DESPEJADO CON VIENTO,MEXICAN TRANSECT
7334,,10,3,1993,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,NA,NA,POCO MIEL Y POCO POLLEN. NO HAY ZANGANOS. PESO:.800 KG. TARA:250 GM.,DESPEJADO,MEXICAN TRANSECT
7335,,10,3,1993,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,NA,NA,POCO MIEL Y POLEN. NO HAY ZANGANOS.PESO:1.200 KG. TARA:250 GM.,DESPEJADO,MEXICAN TRANSECT
7336,,9,3,1993,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,NA,NA,MUCHA MIEL Y POLLEN. PESO 2.050 KG.,NA,MEXICAN TRANSECT
7338,,20,4,1993,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR,NA,"VARIOS PANALES CAIDOS, PESO DEL ENJAMBRE NO HAY ZANGANOS, 4 PANALES CAIDOS, PESO:750 GRM TARA 400 GRM",NA,MEXICAN TRANSECT
7339,,20,4,1993,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,DR. RUBINK,NA,"4 PANALES CAIDOS, MIEL Y POLLEN. NO HAY ZANGANOS. 758 G. PESO DEL ENJAMBRE. TARA 400 G.",NA,MEXICAN TRANSECT
7340,,20,4,1993,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,DR. RUBINK,NA,"MIEL Y POLEN, NO HAY ZANGANOS.PESO 780gms.EL ENJAMBRE. MENOS TARA 400g",NA,MEXICAN TRANSECT
7341,,20,4,1993,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,DR. RUBINK,NA,"ENJAMBRE NUEVO, PANAL NUEVO Y CHICO, PESO DEL ENJAMBRE 1.600 G. MENOS TARA 400 G.",NA,MEXICAN TRANSECT
7342,,20,4,1993,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,DR. RUBINK,NA,"PRESENCIA DE ZANGANOS,PANALES CAIDOS.750gms PESO DEL ENJAMBRE MENOS 400gms. DE TARA.",NA,MEXICAN TRANSECT
7344,,20,4,1993,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,DR. RUBINK,NA,"PRESENCIA DE ZANGANOS, MIEL Y POLEN PRIMERA GENERACION, TOTAL DE PANALES 7, PESO DE ENJAMBRE 1,100 KG. SOLO SE ENCONTRARON 2 ZANGANOS.",NA,MEXICAN TRANSECT
7345,,20,4,1993,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,DR. RUBINK,NA,"POLEN Y MIEL, NO HAY ZANGANOS, PESO DEL ENJAMBRE 1057 GM. MENOS TARA 400 GM.",NA,MEXICAN TRANSECT
7346,,20,4,1993,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,DR. RUBINK,NA,"PESO DEL ENJAMBRE 1054 G. MENOS TARA 400 G. MIEL Y POLEN, PRESENCIA DE ZANGANOS.",NA,MEXICAN TRANSECT
7350,,20,4,1993,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,DR. RUBINK,NA,(750 GMS. +TARA) ZANGANOS PRESENTES.,NA,MEXICAN TRANSECT
7352,,20,4,1993,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"DR. RUBINK,RAMIREZ.",NA,"880 GMS. MUCHO CRIA POCA MIEL,POLEN. SIN ZANGANOS.",NA,MEXICAN TRANSECT
7362,,21,4,1993,JAUM-VICTORIA,TAMAULIPAS,MEXICO,Jaumave - Ciudad Victoria,TAM,23.408993,-99.383315,"DR. RUBINK,GALVAN",NA,PESO 1047gms. MENOS TARA 400gms. AUSENCIA DE ZANGANOS. NO REINA.,NA,MEXICAN TRANSECT
7325,,9,3,1993,JUAM-VICT,TAMAULIPAS,MEXICO,Jaumave - Ciudad Victoria,TAM,23.408993,-99.383315,NA,NA,PESO:1.00 KG. POCO MIEL Y POLEN. NO HAY ZANGANOS.,DESPEJADO,MEXICAN TRANSECT
7326_A,,9,3,1993,JUAM-VICT,TAMAULIPAS,MEXICO,Jaumave - Ciudad Victoria,TAM,23.408993,-99.383315,NA,NA,PESO:.500 KG. POCO MIEL Y POLEN. NO HAY ZANGANOS.,DESPEJADO,MEXICAN TRANSECT
7326_B,,9,3,1993,JUAM-VICT,TAMAULIPAS,MEXICO,Jaumave - Ciudad Victoria,TAM,23.408993,-99.383315,NA,NA,PESO:.500 KG. POCO MIEL Y POLEN. NO HAY ZANGANOS.,DESPEJADO,MEXICAN TRANSECT
7311,,18,1,1993,SLM- PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"WLR,JHZM,JMG",NA,PESO:1.3 KG. NO HAY ZANGANOS.,NA,MEXICAN TRANSECT
7309_A,,18,1,1993,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"WLR,JHZM",NA,SIN ZANGANO. MUCHOS PARALES. NO SE PESO.,NA,MEXICAN TRANSECT
7310,,18,1,1993,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"WLR,JHZM",NA,PESO:1 KG. SIN ZANGANO. TORA 200 GRMS.,NA,MEXICAN TRANSECT
7312,,18,1,1993,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"WLR,JHZM,JMG",NA,PESO:600 GRMS.(200 TORA) SIN ZANGANO.,NA,MEXICAN TRANSECT
7313,,18,1,1993,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"WLR,JHZM",NA,PESO:900 GRMS. SIN ZANGANO.,NA,MEXICAN TRANSECT
7314_A,,18,1,1993,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"WLR,JHZM",NA,PESO:1.35 KG. SIN ZANGANO.,NA,MEXICAN TRANSECT
7314_B,,18,1,1993,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"WLR,JHZM",NA,PESO:1.35 KG. SIN ZANGANO.,NA,MEXICAN TRANSECT
7314_C,,18,1,1993,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"WLR,JHZM",NA,PESO:1.35 KG. SIN ZANGANO.,NA,MEXICAN TRANSECT
7332,,10,3,1993,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,NA,NA,POCO MIEL Y POLLEN. NO HAY ZANGANOS. PESO:1.250 KG. TARA:250 GM.,DESPEJADO,MEXICAN TRANSECT
7333,,10,3,1993,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,NA,NA,NO HAY ZANGANOS. POCO MIEL Y POLEN. PESO:1.200 KG. TARA:250 GM.,DESPEJADO,MEXICAN TRANSECT
7353,,20,4,1993,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"DR. RUBINK,RAMIREZ.",NA,ZANGANOS PRESENTES.,NA,MEXICAN TRANSECT
7355,,20,4,1993,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"DR. RUBINK,RAMIREZ.",NA,NO SE PESO-MUCHA MIEL,NA,MEXICAN TRANSECT
7357,,20,4,1993,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"DR. RUBINK,RAMIREZ.",NA,750 GMS. W/TARE,NA,MEXICAN TRANSECT
7359_B,,20,4,1993,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"DR. RUBINK,RAMIREZ.",NA,1.100 GMS. +TARA. SIN ZANGANO,NA,MEXICAN TRANSECT
7360,,20,4,1993,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"DR. RUBINK,RAMIREZ.",NA,"SIN TORA 250 GMS. 3 CELDAS REALES. MUCHO POLEN, MIEL POCA POSTURA.",NA,MEXICAN TRANSECT
7361,,20,4,1993,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"DR. RUBINK,RAMIREZ.",NA,"MUCHA MIEL, POLEN ZANGANOS.",NA,MEXICAN TRANSECT
7484,,15,5,1995,CD VICTORIA-S.L.M.,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,wlr jmg bl,NA,Sin zanganos adultos,NA,NA
7439,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",NO,ENJ PEQUE╤O; sin varroa,NA,NA
7441,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",NO,sin varroa,NA,NA
7445_A,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",NO,Sin varroa,NA,NA
7446_B,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",YES,"2 varroas, 270 gms abejas",NA,NA
7447,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",NO,ENJ NUEVO;sin varroa,NA,NA
7450_A,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",YES,2 varroas en 200 gmos abejas,NA,NA
7451,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",YES,3 varroas en 300 gmos abejas,NA,NA
7454,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",NO,sin varroa,NA,NA
7455_B,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",YES,1 varroa en 250 gmos,NA,NA
7456,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",NO,Sin varroa,NA,NA
7459,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",YES,2 varroas en 600 gramos abejas,NA,NA
7461,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",YES,2 varroas en 100 gmos abejas,NA,NA
7463,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",YES,2 varroas en 200 gms abejas,NA,NA
7465,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",NO,Sin varroas,NA,NA
7467,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",NO,Sin varroas,NA,NA
7468,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",NO,Sin varroas,NA,NA
7471,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",YES,5 varroas en 200 gramos,NA,NA
7472,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",NO,sin varroa,NA,NA
7473,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",NO,sin varroa,NA,NA
7476,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",YES,2 varroas en 200 gmos,NA,NA
7479_A,,11,4,1995,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,JAMG,BLA",NO,sin varroa,NA,NA
7491,,15,5,1995,S.L.M. - VICTORIA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,wlr jmg bl,NA,NA,NA,NA
7550_A,,1,5,1996,SLM/CD VIC. KM 40.2,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"WLR,RM,RIG,MZ",NA,MUCHA MIEL Y ABEJAS CRIA DE ZANGANO SIN OPERCULAR,NA,NA
7551,,1,5,1996,SLM/CD VIC. KM 40.2,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"WLR,RM,RIG,MZ",NA,ENJAMBRE BASTANTE FUERTE PUPAS SIN OPERCULAR,NA,NA
7538,,1,5,1996,SLM/CD VIC. KM 60,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"WLR,RM,RIG,MZ",NA,NA,NA,NA
7604,,24,9,1996,SOTO LA MARINA/LA PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,WLR MZ,NA,KM 8.6,NA,NA
7623,,24,9,1996,SOTO LA MARINA/VICTORIA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,WLR MZ,NA,KM 53.1,NA,NA
7629,,24,9,1996,SOTO LA MARINA/VICTORIA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,WLR MZ,NA,KM 38.1,NA,NA
7649,,24,9,1996,SOTO LA MARINA/VICTORIA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,WLR MZ,NA,KM 5.8,NA,NA
9495,,19,7,1990,INGENIO-CHIJOL,N.VERACRUZ,MEXICO,Chijol,VER,22.000495,-99.036428,"RR,BO",NA,ENJAMBRE CHICO,NA,NA
9476,,17,7,1990,RETACHE-CHICAYAN,N.VERACRUZ,MEXICO,El retache to chicayan,VER,21.89863,-98.30091,"RR,BO",NA,NO PRESENTAVA ZANGANOS KM 000,NA,NA
9477,,17,7,1990,RETACHE-CHICAYAN,N.VERACRUZ,MEXICO,El retache to chicayan,VER,21.89863,-98.30091,"RR,BO",NA,SIN ZANGANOS POCAS ABEJAS KM 50.200,NA,NA
9478,,17,7,1990,RETACHE-CHICAYAN,N.VERACRUZ,MEXICO,El retache to chicayan,VER,21.89863,-98.30091,"RR,BO",NA,ENJAMBRE CHICO KM .10800,NA,NA
9479_A,,17,7,1990,RETACHE-CHICAYAN,N.VERACRUZ,MEXICO,El retache to chicayan,VER,21.89863,-98.30091,"RR,BO",NA,ENJAMBRE CHICO Y NUEVO KM 12.000,NA,NA
9481,,17,7,1990,RETACHE-CHICAYAN,N.VERACRUZ,MEXICO,El retache to chicayan,VER,21.89863,-98.30091,"RR,BO",NA,ENJAMBRE PEQUENO KM 16300,NA,NA
9482,,17,7,1990,RETIRO-CHICAYAN,N.VERACRUZ,MEXICO,El retache to chicayan,VER,21.89863,-98.30091,"RR,BO",NA,ENJAMBRE FUERA DE LA TRAMPA S/REINA KM 18200,NA,NA
9483,,17,7,1990,RETIRO-CHICAYAN,N.VERACRUZ,MEXICO,El retache to chicayan,VER,21.89863,-98.30091,"RR,BO",NA,SIN POSTURA NI ZANGANOS KM 21900,NA,NA
9468,,16,7,1990,RUTA:RETACHE-CHICAYAN,N.VERACRUZ,MEXICO,El retache to chicayan,VER,21.89863,-98.30091,"RR,BO",NA,ENJAMBRE CON POCO TIEMPO DE LLEGADO KM 1.200,NA,NA
9469,,16,7,1990,RUTA:RETACHE-CHICAYAN,N.VERACRUZ,MEXICO,El retache to chicayan,VER,21.89863,-98.30091,"RR,BO",NA,SE ENCONTRO UNICAMENTE 1 ZANGANO KM 1.500,NA,NA
9470,,16,7,1990,RUTA:RETACHE-CHICAYAN,N.VERACRUZ,MEXICO,El retache to chicayan,VER,21.89863,-98.30091,"RR,BO",NA,SIN ZANGANOS ENJ. PEQUENO BRIGADE SAMPLED THIS KM 2.700,NA,NA
9471,,16,7,1990,RUTA:RETACHE-CHICAYAN,N.VERACRUZ,MEXICO,El retache to chicayan,VER,21.89863,-98.30091,"RR,BO",NA,"KM4.70, ENJAMBRE CON OBRERA ZANGANERA, LA BRIGADA",NA,NA
9472,,16,7,1990,RUTA:RETACHE-CHICAYAN,N.VERACRUZ,MEXICO,El retache to chicayan,VER,21.89863,-98.30091,"RR,BO",NA,SOLO TENIA UN SOLO ZANGANO KM 5.400,NA,NA
9473_C,,16,7,1990,RUTA:RETACHE-CHICAYAN,N.VERACRUZ,MEXICO,El retache to chicayan,VER,21.89863,-98.30091,"RR,BO",NA,KM 8.000,NA,NA
9474,,16,7,1990,RUTA:RETACHE-CHICAYAN,N.VERACRUZ,MEXICO,El retache to chicayan,VER,21.89863,-98.30091,"RR,BO",NA,S/PANALES RECIEN LLEGADO KM 8.900,NA,NA
9475,,16,7,1990,RUTA:RETACHE-CHICAYAN,N.VERACRUZ,MEXICO,El retache to chicayan,VER,21.89863,-98.30091,"RR,BO",NA,SE OBSERVO QUE ENJAMBRO (MUCHO CACAHUATE REAL),NA,NA
